Production Year,Regional Area,Program Code,Project,Project Contact,Species,Run,Stock,Stock CU Index,Stock CU Name,Stock Stat Area,Objective,Production Strategy Level, Egg Target ,Production Activity Type,Release/ Transfer Stage,Release Site/ Transfer Project,Release/Transfer Facility,Release Stat Area,Release/ Transfer Target,Mark Type,Clip Type, Target # to Mark ,Target Status,Licence NOT Held By SEP,Comment,Data Status (SPA Internal)
2015,Lower Fraser River,DPI,Serpentine R,CA - S Side Fraser R to Boston Bar,Coho,Fall,Serpentine R,CO-1,BOUNDARY BAY,29B, Stewardship ,Primary, -   ,Release,Fed Fry,Serpentine R,,29B,75000,,,,,,,
2015,Lower Fraser River,CDP,Seymour R,"CA - Burrard Inlet, Indian Arm, Vancouver",Chum,Fall,Alouette R S,CM-2,LOWER FRASER,29C,,Primary,500000,Transfer Out,Egg,North Van Sch,,,5000,,,,,,,
2015,Lower Fraser River,CDP,Seymour R,"CA - Burrard Inlet, Indian Arm, Vancouver",Chum,Fall,Alouette R S,CM-2,LOWER FRASER,29C, Rebuilding ,Primary, -   ,Release,Fed Fry,Maplewood Cr,,28,20000,,,,,,,
2015,Lower Fraser River,CDP,Seymour R,"CA - Burrard Inlet, Indian Arm, Vancouver",Chum,Fall,Alouette R S,CM-2,LOWER FRASER,29C, Rebuilding ,Primary, -   ,Release,Fed Fry,Seymour R/GSMN,,28,425000,,,,,,Supplementation to Johnstone Strait chum fishery.,
2015,Lower Fraser River,CDP,Seymour R,"CA - Burrard Inlet, Indian Arm, Vancouver",Coho,Fall,Seymour R/GSMN,CO-10,HOWE SOUND-BURRARD INLET,28,,Alternate,55000,Transfer Out,Egg,Morten Cr,,,7000,,,,,,1st alternate broodstock source transferred as eggs to Morten Cr hatchery if Lynn Cr broodstock unavailable.,
2015,Lower Fraser River,CDP,Seymour R,"CA - Burrard Inlet, Indian Arm, Vancouver",Coho,Fall,Seymour R/GSMN,CO-10,HOWE SOUND-BURRARD INLET,28,,Alternate, -   ,Transfer Out,Egg,Mossom Cr,,,6000,,,,,,"2nd alternate broodstock source (1st alternate is Noons Cr) to Mossom Creek, for eventual transfer out to Reed Pt/Ioco seapen.",
2015,Lower Fraser River,CDP,Seymour R,"CA - Burrard Inlet, Indian Arm, Vancouver",Coho,Fall,Seymour R/GSMN,CO-10,HOWE SOUND-BURRARD INLET,28,,Alternate, -   ,Transfer Out,Egg,Noons Cr,,,20000,,,,,,Alternate broodstock source transferred out as eggs to Noons Cr hatchery if insufficient Noons Cr stock available.,
2015,Lower Fraser River,CDP,Seymour R,"CA - Burrard Inlet, Indian Arm, Vancouver",Coho,Fall,Seymour R/GSMN,CO-10,HOWE SOUND-BURRARD INLET,28,,Primary, -   ,Transfer Out,Smolt,Reed Point/Ioco,,,7500,,,,,,,
2015,Lower Fraser River,CDP,Seymour R,"CA - Burrard Inlet, Indian Arm, Vancouver",Coho,Fall,Seymour R/GSMN,CO-10,HOWE SOUND-BURRARD INLET,28,,Primary, -   ,Transfer Out,Smolt,Westridge Term,,,7500,,,,,,,
2015,Lower Fraser River,CDP,Seymour R,"CA - Burrard Inlet, Indian Arm, Vancouver",Coho,Fall,Seymour R/GSMN,CO-10,HOWE SOUND-BURRARD INLET,28, Rebuilding ,Primary, -   ,Release,Smolt 1+,Hurry Cr,,28,40000,Coded Wire Tag,AD,40000,,,,
2015,Lower Fraser River,CDP,Seymour R,"CA - Burrard Inlet, Indian Arm, Vancouver",Coho,Fall,Seymour R/GSMN,CO-10,HOWE SOUND-BURRARD INLET,28, Rebuilding ,Primary,265000,Release,Fed Fry,Seymour R/GSMN,,28,140000,,,,,,"2015: release target increased by 60K due to increased requirement of juvenile seeding after rockslide restricted access to habitat below dam. 40K will be released above the dam, and 100K will be released into constructive habitats that require seeding below the dam.  Supplementation to Strait of Georgia coho fishery.",
2015,Lower Fraser River,CDP,Seymour R,"CA - Burrard Inlet, Indian Arm, Vancouver",Coho,Fall,Seymour R/GSMN,CO-10,HOWE SOUND-BURRARD INLET,28,,Alternate,7000,Transfer Out,Egg,Morten Cr,,,7000,,,,,,,
2015,Lower Fraser River,CDP,Seymour R,"CA - Burrard Inlet, Indian Arm, Vancouver",Pink,Fall,Cheakamus R,PKO-2,EAST HOWE SOUND-BURRARD INLET,28,,Alternate, -   ,Transfer In,Egg,Tenderfoot Cr,,,150000,,,,,,Alternate incubation and rearing location if MacKay Cr hatchery (100K egg target) & Mossom Cr hatchery (50K egg target) are unable to rear and incubate pinks.,
2015,Lower Fraser River,CDP,Seymour R,"CA - Burrard Inlet, Indian Arm, Vancouver",Pink,Fall,Cheakamus R,PKO-2,EAST HOWE SOUND-BURRARD INLET,28,,Primary, -   ,Transfer In,Egg,Tenderfoot Cr,,,500000,,,,,,"2015: change in stock source from Chilliwack to Cheakamus due to rockslide restricting access above Seymour canyon, thereby likely preventing returns of Chilliwack stock adults.",
2015,Lower Fraser River,CDP,Seymour R,"CA - Burrard Inlet, Indian Arm, Vancouver",Pink,Fall,Cheakamus R,PKO-2,EAST HOWE SOUND-BURRARD INLET,28, Stewardship ,Alternate, -   ,Release,Unfed,MacKay Cr,,28,45000,,,,,,,
2015,Lower Fraser River,CDP,Seymour R,"CA - Burrard Inlet, Indian Arm, Vancouver",Pink,Fall,Cheakamus R,PKO-2,EAST HOWE SOUND-BURRARD INLET,28, Stewardship ,Alternate, -   ,Release,Unfed,Mossom Cr,,28,45000,,,,,,,
2015,Lower Fraser River,CDP,Seymour R,"CA - Burrard Inlet, Indian Arm, Vancouver",Pink,Fall,Cheakamus R,PKO-2,EAST HOWE SOUND-BURRARD INLET,28, Rebuilding ,Primary, -   ,Release,Unfed,Seymour R/GSMN,,28,450000,,,,,,Supplementation to Johnstone Strait pink fishery.,
2015,Lower Fraser River,CDP,Seymour R,"CA - Burrard Inlet, Indian Arm, Vancouver",Pink,Fall,Cheakamus R,PKO-2,EAST HOWE SOUND-BURRARD INLET,28, Stewardship ,Alternate, -   ,Release,Unfed,Suterbrook Cr,,28,45000,,,,,,,
2015,Lower Fraser River,CDP,Seymour R,"CA - Burrard Inlet, Indian Arm, Vancouver",Pink,Fall,Cheakamus R,PKO-2,EAST HOWE SOUND-BURRARD INLET,28,,Alternate, -   ,Transfer In,Egg,Tenderfoot Cr,,,100000,,,,,,Alternate rearing site to Capilano; for release into Lynn Cr.,
2015,Lower Fraser River,CDP,Seymour R,"CA - Burrard Inlet, Indian Arm, Vancouver",Pink,Fall,Cheakamus R,PKO-2,EAST HOWE SOUND-BURRARD INLET,28, Stewardship ,Alternate, -   ,Release,Unfed,Lynn Cr/GSMN,,28,90000,,,,,,Direct release to Lynn Cr occurs under the direction of the Burrard Inlet/Indian Arm/Vancouver Community Advisor.,
2015,Lower Fraser River,CDP,Seymour R,"CA - Burrard Inlet, Indian Arm, Vancouver",Pink,Fall,Chilliwack R,PKO-1,FRASER RIVER,29E,,Alternate, -   ,Transfer In,Egg,Chilliwack R,,,500000,,,,,,"2015: change of primary stock source to Cheakamus due to large rockslide that ocurred, which will likely prevent return of Chilliwack adults to above canyon.",
2015,Lower Fraser River,CDP,Seymour R,"CA - Burrard Inlet, Indian Arm, Vancouver",Pink,Fall,Chilliwack R,PKO-1,FRASER RIVER,29E, Rebuilding ,Alternate, -   ,Release,Unfed,Seymour R/GSMN,,28,450000,,,,,,,
2015,Lower Fraser River,OPS,Tenderfoot Cr,WEM - Tenderfoot Creek Hatchery,Chinook,Summer,Ashlu Cr,CK-20,SOUTH COAST-GEORGIA STRAIT,28, Rebuilding ,Primary,20000,Release,Fed Fry,Ashlu Cr,,28,15000,,,,,,"Fry are a contingency release to allow for release of healthy fry after BKD screening, as well as eggs from low positive brood. Total release target exceeds egg target to provide flexibility in releases.",
2015,Lower Fraser River,OPS,Tenderfoot Cr,WEM - Tenderfoot Creek Hatchery,Chinook,Summer,Ashlu Cr,CK-20,SOUTH COAST-GEORGIA STRAIT,28, Rebuilding ,Primary, -   ,Release,Smolt 1+,Ashlu Cr,,28,15000,Coded Wire Tag,AD,15000,,,2014 was the first brood year of new rearing and release strategy (yearling smolts (smolt 1+)). Targets are subject to in-season adjustments depending on broodstock availability and enviromental conditions.,
2015,Lower Fraser River,OPS,Tenderfoot Cr,WEM - Tenderfoot Creek Hatchery,Chinook,Summer,Cheakamus R,CK-20,SOUTH COAST-GEORGIA STRAIT,28, Rebuilding ,Primary,130000,Release,Fed Fry,Cheakamus R,,28,80000,Coded Wire Tag,AD,80000,,,Fry released in June ~3 grams.,
2015,Lower Fraser River,OPS,Tenderfoot Cr,WEM - Tenderfoot Creek Hatchery,Chinook,Summer,Cheakamus R,CK-20,SOUTH COAST-GEORGIA STRAIT,28, Rebuilding ,Primary, -   ,Release,Smolt 1+,Cheakamus R,,28,40000,Coded Wire Tag,AD,40000,,,2014 was the first brood year of new rearing and release strategy (yearling smolt (smolt 1+)).,
2015,Lower Fraser River,OPS,Tenderfoot Cr,WEM - Tenderfoot Creek Hatchery,Chinook,Summer,Mamquam R,CK-20,SOUTH COAST-GEORGIA STRAIT,28, Rebuilding ,Primary,40000,Release,Fed Fry,Mamquam R,,28,15000,,,,,,"Fry are a contingency release to allow for release of healthy fry after BKD screening, as well as eggs from low positive brood. Total release target exceeds egg target to provide flexibility in releases.",
2015,Lower Fraser River,OPS,Tenderfoot Cr,WEM - Tenderfoot Creek Hatchery,Chinook,Summer,Mamquam R,CK-20,SOUTH COAST-GEORGIA STRAIT,28, Rebuilding ,Primary, -   ,Release,Smolt 1+,Mamquam R,,28,25000,Coded Wire Tag,AD,25000,,,2014 was the first brood year of new rearing and release strategy (yearling smolt (smolt 1+)).,
2015,Lower Fraser River,OPS,Tenderfoot Cr,WEM - Tenderfoot Creek Hatchery,Chinook,Summer,Shovelnose Cr,CK-20,SOUTH COAST-GEORGIA STRAIT,28, Rebuilding ,Primary,20000,Release,Fed Fry,Shovelnose Cr,,28,15000,,,,,,"Fry are a contingency release to allow for release of healthy fry after BKD screening, as well as eggs from low positive brood. Total release target exceeds egg target to provide flexibiilty in releases.",
2015,Lower Fraser River,OPS,Tenderfoot Cr,WEM - Tenderfoot Creek Hatchery,Chinook,Summer,Shovelnose Cr,CK-20,SOUTH COAST-GEORGIA STRAIT,28, Rebuilding ,Primary, -   ,Release,Smolt 1+,Shovelnose Cr,,28,15000,Coded Wire Tag,AD,15000,,,2014 was the first brood year of new rearing and release strategy (yearling smolt (smolt 1+)). Targets are subject to in-season adjustments depending on broodstock availability and environmental conditions.,
2015,Lower Fraser River,OPS,Tenderfoot Cr,WEM - Tenderfoot Creek Hatchery,Chinook,Summer,Squamish R,CK-20,SOUTH COAST-GEORGIA STRAIT,28, Rebuilding ,Primary,20000,Release,Fed Fry,Squamish R,,28,15000,,,,,,"2015: brood will be collected from, and eventually released at, Powerhouse Ch. Squamish R is the listed stock and release site to provide flexibility in the event that Powerhouse Ch is inaccessible.",
2015,Lower Fraser River,OPS,Tenderfoot Cr,WEM - Tenderfoot Creek Hatchery,Chinook,Summer,Squamish R,CK-20,SOUTH COAST-GEORGIA STRAIT,28, Rebuilding ,Primary, -   ,Release,Smolt 1+,Squamish R,,28,15000,Coded Wire Tag,AD,15000,,,2014 was the first brood year of new rearing and release strategy (yearling smolt (smolt1+)). Targets are subject to in-season adjustments depending on broodstock availability and environmental conditions.,
2015,Lower Fraser River,OPS,Tenderfoot Cr,WEM - Tenderfoot Creek Hatchery,Chum,Fall,Tenderfoot Cr,CM-3,HOWE SOUND-BURRARD INLET,28,,Primary,1750000,Transfer Out,Egg,Terminal Cr,,,200000,,,,,,,
2015,Lower Fraser River,OPS,Tenderfoot Cr,WEM - Tenderfoot Creek Hatchery,Chum,Fall,Tenderfoot Cr,CM-3,HOWE SOUND-BURRARD INLET,28, Rebuilding ,Primary, -   ,Release,Fed Fry,Dryden Cr,,28,100000,,,,,,"Implemented in 2014, ongoing for 2015: due to the high escapement to Tenderfoot Lk it was decided to seed Dryden Cr and Hop Ranch Cr.  Chum were likely present at both locations prior to dyking the Squamish.",
2015,Lower Fraser River,OPS,Tenderfoot Cr,WEM - Tenderfoot Creek Hatchery,Chum,Fall,Tenderfoot Cr,CM-3,HOWE SOUND-BURRARD INLET,28, Rebuilding ,Primary, -   ,Release,Fed Fry,Hop Ranch Cr,,28,100000,,,,,,"Implemented in 2014, ongoing for 2015: due to the high escapement to Tenderfoot Lake it was decided to seed Dryden and Hop Ranch Creek.  Chum were likely present at both locations prior to dyking the Squamish.",
2015,Lower Fraser River,OPS,Tenderfoot Cr,WEM - Tenderfoot Creek Hatchery,Chum,Fall,Tenderfoot Cr,CM-3,HOWE SOUND-BURRARD INLET,28, Rebuilding ,Primary, -   ,Release,Fed Fry,Judd Sl,,28,500000,,,,,,,
2015,Lower Fraser River,OPS,Tenderfoot Cr,WEM - Tenderfoot Creek Hatchery,Chum,Fall,Tenderfoot Cr,CM-3,HOWE SOUND-BURRARD INLET,28, Rebuilding ,Primary, -   ,Release,Fed Fry,Meighan Cr,,28,100000,,,,,,,
2015,Lower Fraser River,OPS,Tenderfoot Cr,WEM - Tenderfoot Creek Hatchery,Chum,Fall,Tenderfoot Cr,CM-3,HOWE SOUND-BURRARD INLET,28, Rebuilding ,Primary, -   ,Release,Seapen,Squamish Est,,28,200000,,,,,,"Implemented in 2014, ongoing for 2015: chum fry will be placed in seapens located in the Squamish estuary prior to release.",
2015,Lower Fraser River,OPS,Tenderfoot Cr,WEM - Tenderfoot Creek Hatchery,Chum,Fall,Tenderfoot Cr,CM-3,HOWE SOUND-BURRARD INLET,28, Rebuilding ,Primary, -   ,Release,Fed Fry,Tenderfoot Cr,,28,300000,,,,,,,
2015,Lower Fraser River,OPS,Tenderfoot Cr,WEM - Tenderfoot Creek Hatchery,Coho,Fall,Mamquam R,CO-10,HOWE SOUND-BURRARD INLET,28, Rebuilding ,Primary,120000,Release,Fed Fry,Loggers Lane Cr,,28,50000,,,,,,,
2015,Lower Fraser River,OPS,Tenderfoot Cr,WEM - Tenderfoot Creek Hatchery,Coho,Fall,Mamquam R,CO-10,HOWE SOUND-BURRARD INLET,28, Harvest ,Primary, -   ,Release,Smolt 1+,Mamquam R,,28,50000,Fin Clip,AD,50000,,,,
2015,Lower Fraser River,OPS,Tenderfoot Cr,WEM - Tenderfoot Creek Hatchery,Coho,Fall,Tenderfoot Cr,CO-10,HOWE SOUND-BURRARD INLET,28,,Primary,490000,Transfer Out,Egg,Howe Sd Sch,,,1500,,,,,,Egg collection target set conservatively to account for variation in fecundity and BKD results.,
2015,Lower Fraser River,OPS,Tenderfoot Cr,WEM - Tenderfoot Creek Hatchery,Coho,Fall,Tenderfoot Cr,CO-10,HOWE SOUND-BURRARD INLET,28,,Primary, -   ,Transfer Out,Egg,Terminal Cr,,,20000,,,,,,,
2015,Lower Fraser River,OPS,Tenderfoot Cr,WEM - Tenderfoot Creek Hatchery,Coho,Fall,Tenderfoot Cr,CO-10,HOWE SOUND-BURRARD INLET,28, Rebuilding ,Primary, -   ,Release,Fed Fry,Brohm Lk,,28,50000,,,,,,,
2015,Lower Fraser River,OPS,Tenderfoot Cr,WEM - Tenderfoot Creek Hatchery,Coho,Fall,Tenderfoot Cr,CO-10,HOWE SOUND-BURRARD INLET,28, Rebuilding ,Primary, -   ,Release,Unfed,Squamish R,,28,200000,,,,,,"Contingency release target to allow for surplus release in the event of higher than expected survival and disease screening. 2015: changed release site from Tenderfoot Lk to Squamish R to provide more flexibility in release sites within the Squamish R watershed (Judd Sl, Dryden Cr, Far Point Ch, Paradise Ch Low, Tenderfoot Cr, and Tenderfoot Lk).",
2015,Lower Fraser River,OPS,Tenderfoot Cr,WEM - Tenderfoot Creek Hatchery,Coho,Fall,Tenderfoot Cr,CO-10,HOWE SOUND-BURRARD INLET,28, Harvest ,Primary, -   ,Release,Smolt 1+,Tenderfoot Cr,,28,100000,Fin Clip,AD,100000,,,,
2015,Lower Fraser River,OPS,Tenderfoot Cr,WEM - Tenderfoot Creek Hatchery,Pink,Fall,Cheakamus R,PKO-2,EAST HOWE SOUND-BURRARD INLET,28,,Primary, -   ,Transfer Out,Fry,Capilano R,,,400000,,,,,,"2015: Fry rather than eyed eggs will be transferred to Capilano hatchery for rearing and eventual releases to Capilano R and tributaries, as well as to Lynn Cr, under the direction of Community Advisors.",
2015,Lower Fraser River,OPS,Tenderfoot Cr,WEM - Tenderfoot Creek Hatchery,Pink,Fall,Cheakamus R,PKO-2,EAST HOWE SOUND-BURRARD INLET,28,,Primary,2000000,Transfer Out,Egg,Chapman Cr,,,100000,,,,,,,
2015,Lower Fraser River,OPS,Tenderfoot Cr,WEM - Tenderfoot Creek Hatchery,Pink,Fall,Cheakamus R,PKO-2,EAST HOWE SOUND-BURRARD INLET,28,,Primary, -   ,Transfer Out,Egg,MacKay Cr,,,50000,,,,,,,
2015,Lower Fraser River,OPS,Tenderfoot Cr,WEM - Tenderfoot Creek Hatchery,Pink,Fall,Cheakamus R,PKO-2,EAST HOWE SOUND-BURRARD INLET,28,,Primary, -   ,Transfer Out,Egg,Mossom Cr,,,100000,,,,,,,
2015,Lower Fraser River,OPS,Tenderfoot Cr,WEM - Tenderfoot Creek Hatchery,Pink,Fall,Cheakamus R,PKO-2,EAST HOWE SOUND-BURRARD INLET,28,,Alternate,250000,Transfer Out,Egg,Seymour R,,,250000,,,,,,"2015: increased target by 100K. 250K is the total # of eggs transferred out if ALL alternates required (Seymour is the alternate facility used in the event MacKay Cr &/or Mossom Cr hatcheries are unable to incubate and rear pinks AND the alternate facility to Capilano R, for eventual fry release to Lynn Cr).",
2015,Lower Fraser River,OPS,Tenderfoot Cr,WEM - Tenderfoot Creek Hatchery,Pink,Fall,Cheakamus R,PKO-2,EAST HOWE SOUND-BURRARD INLET,28,,Primary, -   ,Transfer Out,Egg,Seymour R,,,500000,,,,,,"2015: change in stock source from Chilliwack to Cheakamus due to rockslide restricting access above Seymour canyon, thereby likely preventing returns of Chilliwack stock adults.",
2015,Lower Fraser River,OPS,Tenderfoot Cr,WEM - Tenderfoot Creek Hatchery,Pink,Fall,Cheakamus R,PKO-2,EAST HOWE SOUND-BURRARD INLET,28,,Primary, -   ,Transfer Out,Egg,Terminal Cr,,,100000,,,,,,,
2015,Lower Fraser River,OPS,Tenderfoot Cr,WEM - Tenderfoot Creek Hatchery,Pink,Fall,Cheakamus R,PKO-2,EAST HOWE SOUND-BURRARD INLET,28, Harvest ,Primary, -   ,Release,Seapen,Squamish Est,,28,500000,,,,,,,
2015,Lower Fraser River,OPS,Tenderfoot Cr,WEM - Tenderfoot Creek Hatchery,Pink,Fall,Cheakamus R,PKO-2,EAST HOWE SOUND-BURRARD INLET,28, Harvest ,Alternate, -   ,Release,Fed Fry,Squamish R,,28,500000,,,,,,Alternate release site to Squamish Estuary.,
2015,Lower Fraser River,OPS,Weaver Sp Ch,WEM - Chehalis River Hatchery,Chum,Fall,Weaver Sp Ch,CM-2,LOWER FRASER,29D, Harvest ,Primary,3000000,Release,Chan Fry,Weaver Sp Ch,,29D,2700000,,,,,,,
2015,Lower Fraser River,OPS,Weaver Sp Ch,WEM - Chehalis River Hatchery,Sockeye,Fall,Weaver Sp Ch,SEL-03-04,HARRISON-UPSTREAM MIGRATING-LATE TIMING,29D, Harvest ,Primary,50000000,Release,Chan Fry,Weaver Sp Ch,,29D,46800000,,,,,,,
2015,Yukon and Transboundary River,OPS,Snettisham,SEP Yukon-Transboundary Biologist,Sockeye,Summer,King Salmon Lk,,,130, Harvest ,Primary,250000,Release,Unfed,King Salmon Lk,,130,225000,Thermal,N/A,225000,,,"Production targets set by the Enhancement subcommittee of the PST Transboundary Technical Committee. Eggs are incubated at Snettisham hatchery in Alaska, transported back for release as fry. Teslin River Tlingit First Nation feasibility project. NEF funded.",
2015,Yukon and Transboundary River,OPS,Snettisham,SEP Yukon-Transboundary Biologist,Sockeye,Summer,Tahltan Lk,,,120, Harvest ,Primary,6000000,Release,Fed Fry,Tahltan Lk,,120,5000000,Thermal,N/A,5000000,,,"Eggs are transported to Snettisham hatchery in Alaska for incubation. Actual release target for Tahltan Lake is determined in winter of 2015/2016. Decision is based on wild adult escapement to Tahltan Lake, egg to fry survival in incubation, and a target of no more than 50% enhanced contribution to total production in Tahltan. Fry release decisions made by the Enhancement sub-committee of the Transboundary Technical Committee of the Pacific Salmon Commission.",
2015,Yukon and Transboundary River,OPS,Snettisham,SEP Yukon-Transboundary Biologist,Sockeye,Summer,Tatsamenie Lk,,,130, Harvest ,Primary,2000000,Release,Unfed,Tatsamenie Lk,,130,1775000,,,,,,"Egg target is ~30% of available brood, up to 2M eggs. Production targets set by Enhancement subcommittee of the Transboundary Techincal Committee. Eggs are flown to Snettisham hatchery in Alaska for incubation prior to transport back for release.",
2015,Yukon and Transboundary River,OPS,Snettisham,SEP Yukon-Transboundary Biologist,Sockeye,Summer,Tatsamenie Lk,,,130, Assessment/Harvest ,Primary, -   ,Release,Fed Fry,Tatsamenie Lk,,130,225000,Thermal,N/A,2000000,,,This group is set aside for extended rearing on creek water at Tatsamenie following transport back from Snettisham. Contractor leads extended rearing project. Summer release of fry. NEF funded.,
2014,Regional Area,Program Code,Project,Project Contact,Species,Run,Stock,Stock CU Index,Stock CU Name,Stock Stat Area,Objective,Production Strategy Level, Egg Target ,Production Activity Type,Release/ Transfer Stage,Release Site/ Transfer Project,,Release Stat Area, Release/ Transfer Target ,Mark Type,Clip Type, Target # to Mark ,,,Comment,
2014,BC South Coast,CDP,P Hardy/Quatse,CA - N Van Is & surrounding Mainland Inlets,Coho,Fall,Waukwaas Cr,CO-15,NAHWITTI LOWLAND,27,,Primary,160000,Transfer Out,Egg,Vanc Is North Sch,,,50,,,,,,,
2014,BC South Coast,DPI,Oyster R,"CA - Central E&W Van Is, Nanoose to Oyster R & Gold R to Tahsis",Coho,Fall,Oyster R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,14,,Primary,140000,Transfer Out,Egg,Campbell R Sch,,,70,,,,,,,
2014,BC North Coast,CDP,Heiltsuk,"CA - Central Coast, Cape Caution to Caamano Sound, east to Tatla Lake",Coho,Fall,McLaughlin Bay Cr,CO-27,HECATE STRAIT MAINLAND,7,,Primary,90100,Transfer Out,Egg,Central Coast Sch,,,100,,,,,,,
2014,BC North Coast,CDP,Kitasoo Cr,"CA - Central Coast, Cape Caution to Caamano Sound, east to Tatla Lake",Coho,Fall,Kitasoo Cr,CO-27,HECATE STRAIT MAINLAND,7,,Primary,80100,Transfer Out,Egg,Central Coast Sch,,,100,,,,,,,
2014,BC North Coast,CDP,Masset,CA - Haida Gwaii,Coho,Fall,Mamin R,CO-25,HG-GRAHAM ISLAND LOWLANDS,1,,Primary,40000,Transfer Out,Egg,Haida Gwaii Sch,,,100,,,,,,,
2014,BC South Coast,DPI,Tahsis R,"CA - Central E&W Van Is, Nanoose to Oyster R & Gold R to Tahsis",Chinook,Fall,Tahsis R,CK-32,NOOTKA & KYUQUOT,25,,Primary,160000,Transfer Out,Egg,Vanc Is West (Gold R) Sch,,,100,,,,,,,
2014,BC South Coast,DPI,Tofino,"CA - Central W Coast of Van Is, east to Nanaimo, south to Chemainus",Coho,Fall,Kootowis Cr,CO-18,CLAYOQUOT,24,,Primary,40000,Transfer Out,Egg,Alberni Sch,,,100,,,,,,,
2014,BC South Coast,OPS,Big Qualicum R,WEM - Big Qualicum Hatchery,Coho,Fall,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,14,,Primary,450000,Transfer Out,Egg,Comox Valley Sch,,,100,,,,,,,
2014,BC South Coast,OPS,Conuma R,WEM - Conuma River Hatchery,Chum,Fall,Conuma R,CM-10,SOUTHWEST VANCOUVER ISLAND,25,,Primary,3200000,Transfer Out,Egg,Vanc Is West (Gold R) Sch,,,100,,,,,,,
2014,Lower Fraser River,DPI,Nicomekl R,CA - S Side Fraser R to Boston Bar,Coho,Fall,Nicomekl R,CO-1,BOUNDARY BAY,29B,,Primary, -   ,Transfer Out,Egg,Surrey Sch,,,100,,,,,,,
2014,BC South Coast,CDP,Gwa'ni,CA - N Van Is & surrounding Mainland Inlets,Chum,Fall,Nimpkish R Low,CM-5,NORTHEAST VANCOUVER ISLAND,12,,Primary,10000000,Transfer Out,Egg,Vanc Is North Sch,,,200,,,,,,,
2014,BC South Coast,DPI,Fanny Bay/GSVI,"CA - Central E&W Van Is, Nanoose to Oyster R & Gold R to Tahsis",Coho,Fall,Rosewall Cr,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,14,,Primary, -   ,Transfer Out,Egg,Qualicum Sch,,,200,,,,,,,
